id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,variacao,XP130003176,XP130003176-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP130003176,XP130003176-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP130003176,XP130003176-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129894739,S,N,,,Botafogo - White (2021/22),Botafogo - White (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c225d713-adf5-49bd-afb8-36121241e3aa-0c37789c5f955ce9cf16607903869465-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8ccb52b3-0ad4-46f7-bab9-a47a90c9c8b9-54270bf2288d6500f216607903868841-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/76219dd8-df7c-478d-af0d-757bb3007ccb-88bf6c564011c6b13516607903867963-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6cfca035-661d-4a32-949c-5f43de388fa2-ef0d5c7c56f02ebde916607903868823-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f9b9e10d-bd43-4bfc-bbcd-b211870b684b-e0314aed6fc16f1c9d16607903869099-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129894739,XP129894739-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129894739,XP129894739-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129894739,XP129894739-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129894739,XP129894739-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129894739,XP129894739-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP129894739,XP129894739-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP129603279,S,N,,,Zenit - Training Kit (2022/23),Zenit - Training Kit (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Outras ligas,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8d19c271-c4cc-4e1a-8c60-690a80c489eb-fbefa03747d14d546e16606065853473-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e9d7ab20-07ea-4b67-9789-18cbf7c12624-af6bdcf9aec0e81a7a16606065852228-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0386f5f9-8997-4a53-a18b-e72f3b1050c0-24d0e78e2cc9f51dcf16606065853182-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3c13b3f2-75d2-446d-94c3-adce7a5460e5-473cd46cac364bf7ac16606065853429-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d7dc340e-6250-4413-bbb6-ae9c73f00953-2ac29162bebc2d2d9216606065853181-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129603279,XP129603279-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129603279,XP129603279-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129603279,XP129603279-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129603279,XP129603279-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129603279,XP129603279-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129527753,S,N,,,Valencia - Away (2022/23),Valencia - Away (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,La Liga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cee0f657-8c27-4b2d-90ee-836b76c483e5-865ea8aa953a9768f516605329362667-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2b06d86f-5eb7-4e7e-b63a-56e52881f25f-e857a1bcc18ba230bb16605329362481-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ad3545ee-8dab-409a-a7bf-a74f0aaf3f02-b7fdf59c2619e4ded216605329361253-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/75f335a8-11e0-482e-b4f7-438fb0bfde5a-46d8b5675e3f8a9d5116605329361616-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0725d9c2-23cc-4c0d-92f9-e63af213467b-2fbb2fbfeebaf4564316605329361161-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129527753,XP129527753-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129527753,XP129527753-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129527753,XP129527753-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129527753,XP129527753-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129527753,XP129527753-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129527660,S,N,,,Valencia - Home (2022/23),Valencia - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,La Liga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b553561a-87d8-4975-870e-19c27d9a0d7f-a57f1f002d61e09c3a16605328761366-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2b74d4f8-41c9-4199-b07b-108e8ac4cdb3-1fb6f07a6848aa894e16605328761205-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2e0e4d06-daa6-4335-89d2-672bfef945e1-61b37214569a23a98b16605328760107-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f666d0b6-1856-4e5d-927b-69db99fb52fd-0ed5f1435da1ed30fc16605328761156-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/600927e4-f8f2-4c08-979c-2f4f2d1b4ff3-ae2dbb8160c082bcfe16605328760091-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129527660,XP129527660-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129527660,XP129527660-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129527660,XP129527660-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129527660,XP129527660-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129527660,XP129527660-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129527302,S,N,,,Manga Longa - Milan Home (2022/23),Manga Longa - Milan Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Manga Longa,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/66445370-3eb6-41a4-ae23-105153e74c8a-11d8a940379faf95bc16605323357791-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/78dbab80-60d3-4b2b-9295-0b651ed9077e-b2a04c0fff4817b3b316605323356668-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0bbfc7db-6377-4f9e-95d6-3e117bba8561-c0ab8ec1441662634c16605323357657-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c6e39307-b6eb-4417-89a2-9cabd034ab00-e1e35c0c5e5d26f17116605323356591-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dda64c39-ab03-4f95-a0c6-34fe19edc22e-b994c156e702d5d24a16605323357722-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129527302,XP129527302-P,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129527302,XP129527302-M,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129527302,XP129527302-G,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129527302,XP129527302-GG,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129527302,XP129527302-XG,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129527272,S,N,,,Manga Longa - Manchester City Away (2022/23),Manga Longa - Manchester City Away (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Manga Longa,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2814de57-ca3f-4085-b456-87c537503f53-a632066d4c78a4a2fa16605322574313-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c1975c39-2b1a-426e-ab7f-89df78d43e5d-1fec46ce7c3d210a9e16605322574505-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/377c4293-292c-41ea-a19e-bfc20baccf73-867e49e0e5ed22d1b916605322573772-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/acc7b3d1-e766-434b-a6af-ac8d9380e228-d35e9f7d1fe462869816605322574706-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/aeb7389f-2826-4d7f-a444-3d2215e1778f-3a0ce2ba4e53192e9016605322573629-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129527272,XP129527272-P,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129527272,XP129527272-M,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129527272,XP129527272-G,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129527272,XP129527272-GG,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129527272,XP129527272-XG,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129407402,S,N,,,Tottenham - Third Kit (2022/23),Tottenham - Third Kit (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fba9da39-ae3c-419f-aac4-5178a02390de-de1aba21a8c3599c1316603464078279-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ec4c5673-ce7c-47df-96f2-368f07938c5c-ee6c1929fb30d6391516603464078621-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f13f39bb-3463-44fc-b8dc-43c7930d2e2c-ad0219592393641f6a16603464078563-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/38227327-1206-4c23-9ce0-307c4efe6ca9-91e0fb9ad49077a14616603464078353-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/27ef67f3-ea91-421d-b232-3f702932f63d-0b8d0d5aaad9081d8416603464077656-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129407402,XP129407402-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129407402,XP129407402-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129407402,XP129407402-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129407402,XP129407402-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129407402,XP129407402-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP129407402,XP129407402-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP129319224,S,N,,,Ajax - Third Away (2022/23),Ajax - Third Away (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Outras ligas,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/11-c4739c6da9caf4858416602773134733-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f9ab282c1-1733851d5e80853c3116602773136179-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/47ed1a541-59d21ff0ec23b8694916602773136387-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/13f768c31-f6cf63fcbb7aa9dcfc16602773137141-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/51c29ac91-c21e19a46f25e7f57416602773130017-640-0.jpg,,,,,,,,,,,,,
,variacao,XP129319224,XP129319224-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129319224,XP129319224-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129319224,XP129319224-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129319224,XP129319224-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129319224,XP129319224-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129252852,S,N,,,Fluminense Feminino - Away (2022/23),Fluminense Feminino - Away (2022/23),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/317e2b6e1-8769b2f880927878a716602382221017-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fda23a2d1-4d046b2679c20eabf216602382217718-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7538caab1-65ace0ece72b00bcfd16602382215344-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ed61e5fa1-9207f2b9424396e1fc16602382225120-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP129252852,XP129252852-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129252852,XP129252852-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129252852,XP129252852-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129252852,XP129252852-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129252852,XP129252852-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129252545,S,N,,,Brasil Feminino - Concept (2022),Brasil Feminino - Concept (2022),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d4086d3a1-4d272361fa172f3d6616602380735955-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/59b954641-dd041f74e8fba556bc16602380735418-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1e0a71ad1-0c81117a5c1e0f000516602380735875-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cd7851ed1-f0916660598bdf487916602380739093-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1f0a31f91-f10bd60d5a374ec21e16602380737883-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129252545,XP129252545-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129252545,XP129252545-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129252545,XP129252545-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129252545,XP129252545-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129252545,XP129252545-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP129192470,S,N,,,Brasil - Home (2022),Brasil - Home (2022) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/346866cf-0844-45bb-8ab7-86b12a1d763a-c4041a38df04ab49fa16618943520717-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9cf6c4b4-a8ec-4afa-becd-fc961463b801-ae4daa84145f4a3f1416618943520806-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/793baf6c-ca75-4329-9721-2ed7a65a19f1-4e44ca00224f46929316618943519524-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/964118b1-0206-4ae6-bd3d-5ba6aa3b7286-ac6a6b50721865edac16618943520542-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/92ff1322-3dcc-4b8e-8acb-cf928750ad52-637f7d788884afc8b116618943520801-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP129192470,XP129192470-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129192470,XP129192470-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129192470,XP129192470-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129192470,XP129192470-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129192470,XP129192470-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP129192470,XP129192470-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP129164344,S,N,,,Internacional - Home (2022/23),Internacional - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,,,,,,,,,,,,,,,,,,
,variacao,XP129164344,XP129164344-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP129164344,XP129164344-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP129164344,XP129164344-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP129164344,XP129164344-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP129164344,XP129164344-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP129164344,XP129164344-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
