id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,variacao,XP73595037,XP73595037-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73595037,XP73595037-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73595037,XP73595037-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73595037,XP73595037-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP73594825,S,N,,,Red Bull Leipzig - Away (2020/2021),Red Bull Leipzig - Away (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a6dff8a6-a5b2-4ac4-b989-d15c5091f1121-1c7839b9e49304df6b16117542243123-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a3145b97-85eb-4217-b977-f5a6fcc3a3f91-a2654b1e7206923d9b16117542258202-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dd126ee0-18c0-4dae-b9f2-d67164de92991-f4f9bca3b6fb3472d116117542260642-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5951444d-3494-478b-8ce0-0a3fa54d2c781-7554d5a30af7488a2016117542266609-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f9cb96a8-d5b8-48ac-83c6-5dc7b8830d211-5d606f75a90489c60316117542267363-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP73594825,XP73594825-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP73594825,XP73594825-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP73594825,XP73594825-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73594825,XP73594825-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73594825,XP73594825-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73594825,XP73594825-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP73594741,S,N,,,Red Bull Leipzig - Home (2020/2021),Red Bull Leipzig - Home (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7f6193f2-902b-4cc5-a300-03b7a486e8a31-645517a435ec34cd7c16117541573804-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/566831e3-f384-49ae-9844-719d74a80d001-f61efcb61979ca80dd16117541574681-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6b25fa50-fd18-4c3a-96c7-5c54b585889e1-cede38a3b3e0da577b16117541574668-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c88d00c1-2c07-4e4f-9397-e3c50f7996041-076229e305dc21b95a16117541576427-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1275d512-eae0-494f-827c-9935bbb6e4fb1-9325be2f593f8db7e416117541579510-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP73594741,XP73594741-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP73594741,XP73594741-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP73594741,XP73594741-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73594741,XP73594741-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73594741,XP73594741-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73594741,XP73594741-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP73594293,S,N,,,Borussia Dortmund - Third Kit (2020/2021),Borussia Dortmund - Third Kit (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/113f6b20-a453-419d-b0bf-0c5a76d6833d1-4f24369b19fe1f3db216117537296526-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e808cec8-4144-4e2e-9031-6c1f509728db1-7480c7a1f77a26cf9816117537298246-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/854ea9a5-f42e-4ae0-b09b-c8b09895b9591-6fa37b6abac60ae08916117537300711-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3b92f84d-4aaa-4e29-9517-5095f7beb7b81-1c45ca3bfee1377e1816117537311710-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5648c124-0c16-497d-bb87-a9448ab48fd51-688785d19cd5bc240f16117537317925-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP73594293,XP73594293-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP73594293,XP73594293-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP73594293,XP73594293-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73594293,XP73594293-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73594293,XP73594293-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73594293,XP73594293-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP73594080,S,N,,,Borussia Dortmund - Away (2020/2021),Borussia Dortmund - Away (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7e3c5a64-d57e-4bd7-8c14-69b71a44cb0e1-6482c18d2bc436186816117534992259-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/11a3b86d-0145-4727-aa92-27a2723188ef1-c708eae6d3b90e355416117534992979-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/50f5bb2d-8da7-4b9b-a376-85727f9ba8d61-bcd8ecacbf0b04765116117534994109-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/62d5de13-6a21-41a7-88ab-45afdfcc6a111-e51587172ce566257216117534996699-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/75847b39-f8e9-499d-96db-f828cd57ecb41-efca42a2fd03882ae316117534999790-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP73594080,XP73594080-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP73594080,XP73594080-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP73594080,XP73594080-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73594080,XP73594080-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73594080,XP73594080-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73594080,XP73594080-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP73593939,S,N,,,Borussia Dortmund - Home (2020/2021),Borussia Dortmund - Home (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c08cdf0f-3a2d-4782-9bfb-50f89aef7ff31-760fa32c4ec6f8ce8b16117533792661-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e2f8ea22-98c7-42ad-9247-afb8cb0de7161-5131e6a7f5d6bc626716117533791349-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2f89181f-c89e-488f-8ac2-6a9bb4eed1121-082e999bd7fc0f141616117533791329-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f5b3eaa8-024c-446c-9e3d-d5711e4f25d81-58c92b3fd82bebb30316117533791417-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/df2da0c6-9182-478d-a466-d92404c02d841-4914b5b421e302a90616117533793315-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP73593939,XP73593939-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP73593939,XP73593939-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP73593939,XP73593939-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73593939,XP73593939-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73593939,XP73593939-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73593939,XP73593939-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP73593540,S,N,,,Bayern de Munique - Third Kit (2020/2021),Bayern de Munique - Third Kit (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ba6110e0-d54e-49f0-9575-36b0603c960b1-06902fe424cc76502c16117530444513-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f0a2479a-afe4-46a6-80e5-02822f7b6d4f1-17bf30acb49b7f24a616117530445160-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fd36f9c2-9515-4794-9f17-70da744989bd1-8672f8ff3e5454e6a416117530447398-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c2198347-4fa4-4a11-beff-2bb8dbfedd4a1-93b57351ddc8fbeba216117530446846-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP73593540,XP73593540-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP73593540,XP73593540-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP73593540,XP73593540-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73593540,XP73593540-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73593540,XP73593540-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73593540,XP73593540-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP73505247,S,N,,,Bayern de Munique - Away (2020/2021),Bayern de Munique - Away (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cc2ccc0f-8d98-4d84-a789-af091efe56ff1-82ffbbbd1a5479be4416116702830673-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bd232d43-77c7-45cf-bb1c-df2c98a2d12a1-f56ef9f3a7b93e6e3716116702829040-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d457a1a3-99e5-4216-9301-04f0bb0d39d11-f9970e4166704f949f16116702827759-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6ea3978a-127c-45ca-8e71-2f89eb73ed191-43acbd3674900de4ae16116702828944-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/47b76b0f-f3c6-4167-9e6a-82f5750e42f91-73ab1ef94869b1724116116702829503-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP73505247,XP73505247-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP73505247,XP73505247-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP73505247,XP73505247-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73505247,XP73505247-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73505247,XP73505247-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73505247,XP73505247-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP73505117,S,N,,,Bayern de Munique - Home (2020/2021),Bayern de Munique - Home (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d76c35bf-4cd2-496a-a8cc-6fe1c6a493551-15a513cb27a139dfab16116701603128-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b2faca4c-0127-427f-9dc4-86b0867f14ee1-380c370c5f9805b7c116116701607368-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/87c2c38b-8e4f-4132-ad80-78b6ab8641e91-b0bf8b0cfd73cc3d0c16116701609111-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/69fdcdc2-dd11-47f4-aa6a-ac15b758d7331-f058488b263a28437d16116701610108-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4fa53f16-f391-4d63-957e-b4e667f5e0e51-739c1daa62d25ef06216116701609772-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP73505117,XP73505117-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP73505117,XP73505117-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP73505117,XP73505117-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP73505117,XP73505117-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP73505117,XP73505117-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP73505117,XP73505117-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP72856667,S,N,,,Barcelona - Camisa de treino 2,Barcelona - Camisa de treino 2 Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-231-c8c8924311e1a0231016109797706022-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-241-ec0106e9492089793c16109797708742-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-251-466c0591de507cde8416109797709449-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-261-0c89999d834d99adc916109797707020-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-271-79e22a0ebdc59193f416109797708647-640-0.jpg,,,,,,,,,,,,,
,variacao,XP72856667,XP72856667-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP72856667,XP72856667-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP72856667,XP72856667-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP72856667,XP72856667-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP72856667,XP72856667-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP72856667,XP72856667-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP72856536,S,N,,,Barcelona - Camisa de treino,Barcelona - Camisa de treino Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-171-2cc894aba0bf67397d16109795558213-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-181-ac5c76da81957922fd16109795558507-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-191-a674366abb833fd5b416109795559160-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-201-611ef2592581ed239616109795559634-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/barcelona-211-b7e6ab721783c1dc2e16109795559268-640-0.jpg,,,,,,,,,,,,,
,variacao,XP72856536,XP72856536-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP72856536,XP72856536-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP72856536,XP72856536-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP72856536,XP72856536-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP72856536,XP72856536-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP72856536,XP72856536-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
