id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,variacao,XP76309500,XP76309500-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76309500,XP76309500-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76309445,S,N,,,Arsenal - Home (2004),Arsenal - Home (2004),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6435b0a0-27e2-49fd-9933-252a296ffc981-71a1a06aaf2acfbee016140102903031-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2529b29e-358a-442c-8036-a6fdcd902b141-a6a9ecc4aa8b86384a16140102902716-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d9f1e4de-5ef8-4311-a203-0413498bc4cf1-99fbcd0f0cea9330b816140102904883-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/df9dd3dc-629c-4589-b2c3-f134c2b73c021-3be84ac0715376b8ec16140102902344-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0f289354-dddb-48b7-9bb1-68ffcd186bae1-864176f467e2a66dec16140102904182-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP76309445,XP76309445-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76309445,XP76309445-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76309445,XP76309445-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76309445,XP76309445-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76309445,XP76309445-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76309383,S,N,,,Arsenal - Home (2005),Arsenal - Home (2005),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/50e59aa3-f89c-4fb6-a755-c397ac0c50c1-b790a8e3aa19ea136716545276231794-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ab2b1eba-666d-47c9-b857-41c75a4f18fd-d64ce1eafa985a44c616545276232100-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cf19217c-9f18-4412-86da-1411dcab9f25-be8f7d42c81ad9bfbc16545276230997-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3ae79b1f-4b93-4e28-ad8c-512b6a17dcda-91fb617ecfe34b1f0e16545276231210-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/309e6086-2a2d-43a2-8921-6e31b99dc202-906900c4660d0d72b116545276231731-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP76309383,XP76309383-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76309383,XP76309383-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76309383,XP76309383-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76309383,XP76309383-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76309383,XP76309383-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76309322,S,N,,,Manchester United - Home (2008),Manchester United - Home (2008),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/254259201-9e4bab1764cbe93c5316140195682977-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fd64378e1-d6c47ef6612219006516140195686263-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/59dda8571-31f67c3745a5e6905b16140195688348-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/043a26211-126378d6d8be0d95f116140195688102-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP76309322,XP76309322-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76309322,XP76309322-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76309322,XP76309322-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76309322,XP76309322-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76309322,XP76309322-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76309224,S,N,,,Manchester United - Home (1999),Manchester United - Home (1999),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7bcd083d-586e-48a8-81c9-a7ee3b1a275b1-ef2ca1b388ab4a825116140100518444-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5a163c85-e79f-4904-8ef1-c220feaf469c1-ae99879617224c7c2d16140100517957-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/824afff0-5bbc-4b09-a379-9ddcdb6841731-aa0496a217da1ea1c116140100518337-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5403b47e-e919-4a4a-a5d2-9f37ac564dd11-f44cd326e0727d3ed416140100524337-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e8f035f9-ad77-4ae7-bcb9-8bcc18bddd351-2364674832e0f068af16140100524384-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP76309224,XP76309224-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76309224,XP76309224-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76309224,XP76309224-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76309224,XP76309224-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76309224,XP76309224-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76309123,S,N,,,Manchester United - Home (2013),Manchester United - Home (2013),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/13b52b6c-b3b0-4078-9655-a84530517e601-facccf60ac87a65e0316140099477891-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/db81a425-f792-497a-866e-4fb5686ebaa31-9525587bc949fbc02116140099481851-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/24355045-500f-4f59-a5d2-b569a7577d611-a880ec1d6ba0dbcaca16140099481029-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/88d4ff77-d0e2-4dde-b84f-cf17705f7e841-05dab680349c397cc616140099481375-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6fe48e04-660d-477e-9905-60b9e8b1074a1-00ab85b2215132e50c16140099482043-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP76309123,XP76309123-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76309123,XP76309123-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76309123,XP76309123-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76309123,XP76309123-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76309123,XP76309123-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76308906,S,N,,,Borussia Dortmund - Home (2013),Borussia Dortmund - Home (2013),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2aeee5cd-a8f3-4a01-b900-57f52cb7d9911-02579c871f643be0c216140097949020-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f28b1cfb-d08a-40b8-92bd-e656e777de591-116154a6b904b3446d16140097950370-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b00716b3-f176-4532-96e6-5d67156f52a81-3e97c833256b5478b616140097949311-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9090ca2a-cc90-4df0-9204-0b56a69d841c1-0228f6cec566a1db4416140097951353-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fcddbe71-7643-47b7-964e-f070fcdc55701-620545ad7567fdad7216140097949060-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP76308906,XP76308906-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76308906,XP76308906-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76308906,XP76308906-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76308906,XP76308906-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76308906,XP76308906-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76308824,S,N,,,Milan - Home (2012),Milan - Home (2012),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ad4f6e91-ee4b-4354-974a-20fe5a45e60e1-58d47f06c5404c3aae16140097386101-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/561f1adf-d04f-434d-8bd3-78c668e0ad391-43e133106f6547131816140097386916-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/24d624b2-cf8e-4c8a-99a5-e0cb24ea06181-4283ae2e749d0bf64316140097386953-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8d3abbd2-e7fd-4983-84cd-f13b793cc6651-7d21b62417ffaf6c2a16140097387991-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a1524d56-f257-4405-86b7-3491fefdb8bf1-7da73695f74d0213f516140097390168-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP76308824,XP76308824-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76308824,XP76308824-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76308824,XP76308824-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76308824,XP76308824-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76308824,XP76308824-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76308644,S,N,,,Inter de Milão - Home (2009),Inter de Milão - Home (2009),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ab4a95ef-610b-4391-a222-a579fb77551a1-6756470c15c55157aa16140095947590-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/eba3c2bd-523b-4506-81d2-6c01c467bb581-18adc5023305be09d216140095951220-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a8fd6145-d97b-4969-9622-f3c16f634e9e1-c39349aa5c2a22307116140095950533-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/46b7f5a8-1922-43b0-bdca-7738302919a81-88b0c8f7982da3575716140095949799-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/106b5ae8-f2f3-43ad-9729-78808f4011781-24655b7db9fd46ebff16140095948997-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP76308644,XP76308644-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76308644,XP76308644-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76308644,XP76308644-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76308644,XP76308644-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76308644,XP76308644-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76308281,S,N,,,Atlético Mineiro - Home (2014),Atlético Mineiro - Home (2014),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8a59ed4f-c005-4b04-a87d-d5ef6c16c9981-37ce430a39b1e54bc516140091954290-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a3761833-b814-49b9-9d95-0c9fd36a3ec11-47a4c41e56ec1cb38216140091954045-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/217d8593-4f75-4dd7-b55b-e8c71f85853f1-c65cb70e269ce4c0b516140091951850-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c773973f-bb6e-41c7-b9ae-b31ba39fe28e1-59bb70c1506ef2d2be16140091952855-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/989868a5-a64a-46a2-ad35-e78f1001d30a1-563402dce5f0a294f316140091953023-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP76308281,XP76308281-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76308281,XP76308281-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76308281,XP76308281-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76308281,XP76308281-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76308281,XP76308281-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76308141,S,N,,,Boca juniors - Home (2004),Boca juniors - Home (2004),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2b4b2400-b3fa-4364-9bf9-e08978839ecb1-361d2cf8110ccc50ff16140090521576-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0e9afb7b-b4bc-4084-ac9f-2a99bfa2fda61-819204bb2c19ad4ddd16140090524209-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1b39a58a-ee92-4495-ae50-99737e77b1db1-5183eeba50829a7f8716140090523403-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6d60746b-7079-40aa-a126-607bfcdedb3f1-196d51a01c0a920e9e16140090524749-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP76308141,XP76308141-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76308141,XP76308141-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76308141,XP76308141-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76308141,XP76308141-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76308141,XP76308141-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP76307558,S,N,,,Corta Vento - Juventus,Corta Vento - Juventus,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a22d541f-6138-42f1-b24e-ab90a0a81ff91-9b70e65c35342439eb16140086570664-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ab763ff5-20d0-443c-9260-6686af0f60e81-9fb00570d2c616177516140086572632-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c396a61c-6357-4854-abe5-7d2bf64268cc1-66222c11b9be7abe2116140086573535-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/992b2291-5852-46fa-b969-6b648a308ee71-ee25c26a48218f354016140086572371-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP76307558,XP76307558-P,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76307558,XP76307558-M,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76307558,XP76307558-G,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76307558,XP76307558-GG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76307558,XP76307558-XG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP76307558,XP76307558-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP76307440,S,N,,,Corta-vento Internacional,Corta-vento Internacional,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/13ced861-2a30-4a75-98be-28e19788e1351-006479d22b6384502116140085804651-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6d087044-f34f-43d6-9f37-54fd6da991c11-ad018dfbe170f3351816140085806307-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/55b79b67-5067-48a5-b6c6-724d63a4c56c1-19c249d9894ee22eea16140085808076-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bff4d10d-2b86-4133-96cc-2a37410837091-c7deeb7face33c9d9f16140085806408-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP76307440,XP76307440-P,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP76307440,XP76307440-M,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP76307440,XP76307440-G,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP76307440,XP76307440-GG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP76307440,XP76307440-XG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP76307440,XP76307440-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP76307393,S,N,,,Juventus - Home (2012),Juventus - Home (2012),,,,,,N,,,,,,,,,Camisas Retrô,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c489d4c7-39ba-44f6-b247-6ce03494a6ce1-d30da6602f9d74110216140085428995-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cf3531c7-27a1-4a61-81d2-d41494936b021-9fdca06e9ea9adc55716140085428314-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/97b794bf-de8c-46c7-a50a-e75e803aead81-d102f7781f1409cb7116140085432845-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/06a67215-8e93-40bd-9949-1c6983a2a2f41-681bc22675cfdfd1fb16140085435329-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/39a5a21e-4f1f-4f75-b03c-5e1cbbc9fe911-d0de74331fe506216f16140085433115-640-0.jpeg,,,,,,,,,,,,,
