id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,com-variacao,,XP92955675,S,N,,,Olympique de Marseille - Home (2021/22),Olympique de Marseille - Home (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Ligue 1,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/34f833f81-9cde816b12bc49128916256681693831-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e8a42c9c1-600bc328a601b4f5bd16256681693413-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f85c1a731-d8a5e879a6d015518d16256681693026-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/33dc53351-eeb074e5499b24299616256681695050-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d068313c1-26f8d18674104534e416256681696022-640-0.jpg,,,,,,,,,,,,,
,variacao,XP92955675,XP92955675-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP92955675,XP92955675-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP92955675,XP92955675-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP92955675,XP92955675-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP92955675,XP92955675-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP92158257,S,N,,,Brasil Feminino - Home 2020,Brasil Feminino - Home 2020,,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/141-1ae69a04e35db966f616249705046041-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/241-27e981b780a236685616249705049190-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/341-180ce93feef9b5060916249705049183-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/441-480fddce853b1ce56316249705049856-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/541-2719abfda1c07906e016249705046018-640-0.jpg,,,,,,,,,,,,,
,variacao,XP92158257,XP92158257-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP92158257,XP92158257-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP92158257,XP92158257-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP92158257,XP92158257-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP92158257,XP92158257-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP92158073,S,N,,,Brasil Feminino - Away 2020,Brasil Feminino - Away 2020,,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/131-10c810f5782124ad1616249702886283-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/231-f0a943832aa72ef5b516249702891258-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/331-8b3bed2efbdd351bb516249702891635-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/431-39b6b60db07245c07616249702891763-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/531-184a5ed955bd2e7c1116249702887579-640-0.jpg,,,,,,,,,,,,,
,variacao,XP92158073,XP92158073-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP92158073,XP92158073-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP92158073,XP92158073-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP92158073,XP92158073-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP92158073,XP92158073-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP92157897,S,N,,,Manchester United - Home (2021/22),Manchester United - Home (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/121-0464770f57b0cb83d416249700315189-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/221-cd2fbc928814cb903416249700313886-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/321-fdb6fd218fb79f477f16249700315255-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/421-041ce6d70d0460ef6116249700314816-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/521-82ec5af415c920fc6316249700316525-640-0.jpg,,,,,,,,,,,,,
,variacao,XP92157897,XP92157897-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP92157897,XP92157897-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP92157897,XP92157897-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP92157897,XP92157897-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP92157897,XP92157897-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP92042282,S,N,,,PSG Feminino - Home (2021/22),PSG Feminino - Home (2021/22),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/111-9283da37a925f5036716248180271521-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/211-4c62ea2b7051ec8bcd16248180273187-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/311-91c50a56d81ad3443016248180274115-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/411-b78cd60567c1ae3c2816248180274222-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/511-7ce96d674d8e18f40716248180272786-640-0.jpg,,,,,,,,,,,,,
,variacao,XP92042282,XP92042282-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP92042282,XP92042282-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP92042282,XP92042282-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP92042282,XP92042282-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP92042282,XP92042282-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP92041255,S,N,,,Fluminense - Home (2021/22),Fluminense - Home (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/11-dd72518aa5cb90ebe416248163957499-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/21-488ec95469f0b9fc5516248163955564-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/31-ef84226b981e394a7216248163957548-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/41-0042df25fb6b9ff9fa16248163957441-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/51-5a48f80ed95812367c16248163957684-640-0.jpg,,,,,,,,,,,,,
,variacao,XP92041255,XP92041255-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP92041255,XP92041255-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP92041255,XP92041255-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP92041255,XP92041255-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP92041255,XP92041255-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP91763405,S,N,,,Corinthians - Away (2021/22),Corinthians - Away (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/881b391c1-fd2d123880305ce28c16262938968310-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5e2738181-5e4300e2de1e42f3cd16262938969451-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/355f673d1-32c11e314d0d9bd54216262938969059-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c5e7f1fa1-a0efaa68fe07b72c5016262938968448-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b078d1d91-a16ada8cb822f51d5716262938968705-640-0.jpg,,,,,,,,,,,,,
,variacao,XP91763405,XP91763405-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP91763405,XP91763405-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP91763405,XP91763405-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP91763405,XP91763405-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP91763405,XP91763405-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP91742596,S,N,,,Brasil - Home (2020/21),Brasil - Home (2020/21) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/18070a991-71e2692a1babe3fa4316616364380988-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4a6db4fc1-9693038ca20c7713f716616364382289-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4cc90b731-944e5fab6125db218216616364382359-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a15a02bf1-7a58758f76e82c0d5316616364380699-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bb458f081-eac16a46620698dd8716616364383416-640-0.jpg,,,,,,,,,,,,,
,variacao,XP91742596,XP91742596-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP91742596,XP91742596-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP91742596,XP91742596-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP91742596,XP91742596-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP91742596,XP91742596-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP91637315,S,N,,,São Paulo - Away (2021/22),São Paulo - Away (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2e6b872d1-5ac16965dc86355a1c16256675959130-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dfd25f791-44f7ad9e06567b56a316256675958248-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dd40fed81-1185c29318bf68e62f16256675958222-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/24384e091-7130824da0a9f84a6b16256675959017-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9d7fc49b1-2e1ac78c9e2e7c729916256675960225-640-0.jpg,,,,,,,,,,,,,
,variacao,XP91637315,XP91637315-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP91637315,XP91637315-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP91637315,XP91637315-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP91637315,XP91637315-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP91637315,XP91637315-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP91530052,S,N,,,Lyon - Home (2021/22),Lyon - Home (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Ligue 1,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/11-0b8f0cab966d442bf116243161007272-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/21-2b1d607e3cbd9fb20d16243161005385-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/31-c171e375f3091a4d2c16243161004913-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/41-a86b588b0e3199a84d16243161006187-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/51-4d1925cc93f4c1325616243161008899-640-0.jpg,,,,,,,,,,,,,
,variacao,XP91530052,XP91530052-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP91530052,XP91530052-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP91530052,XP91530052-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP91530052,XP91530052-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP91530052,XP91530052-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP91530052,XP91530052-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP91402124,S,N,,,Portugal - Home (2020/21),Portugal - Home (2020/21) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/caf221411-a144f1585e4cc0c69516241331979916-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/92ab07611-3c169ff6bb7cad211416241331979764-640-0.jpg,,,,,,,,,,,,,,,,
,variacao,XP91402124,XP91402124-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP91402124,XP91402124-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP91402124,XP91402124-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP91402124,XP91402124-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP91402124,XP91402124-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP91038796,S,N,,,Conjunto Brasil,Conjunto Brasil,,,,,,N,,,,,,,,,Casacos,Conjuntos,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1101-c59792a6cad8b566da16238694445624-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2101-6c68b4bf86dd2fc12516238694445991-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3101-bf6841b4e52829408c16238694448637-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4101-8f0ca7d3805085454316238694451341-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5101-ebaa1a5616e468021416238694449554-640-0.jpg,,,,,,,,,,,,,
,variacao,XP91038796,XP91038796-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP91038796,XP91038796-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP91038796,XP91038796-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP91038796,XP91038796-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
